LotFrontage,LotArea,BldgType,OverallQual,OverallCond,FullBath,HalfBath,TotRmsAbvGrd,YearBuilt,TotalBsmtSF,BedroomAbvGr,Heating,CentralAir,GrLivArea,PoolArea,YrSold,SalePrice
140,8635,1Fam,7,5,2,1,5,2006,1362,2,GasA,Y,1664,0,2009,237053.323803081
50,13860,1Fam,7,6,2,0,7,1955,1392,2,GasA,Y,981,0,2009,141563.742491322
80,10084,1Fam,4,5,2,0,6,1971,728,3,GasA,Y,980,0,2007,88712.8835515743
68,3922,1Fam,5,7,1,0,5,1988,908,3,GasA,Y,2243,0,2008,172771.107809607
58,8197,1Fam,5,5,2,1,7,1958,1121,3,GasA,Y,1647,0,2008,156231.292357503
50,8200,1Fam,9,9,2,1,10,1976,683,3,GasA,Y,2046,0,2009,274246.309897442
64,8012,1Fam,6,7,2,0,6,1977,990,3,GasA,Y,1225,0,2007,163820.044143749
53,5925,1Fam,10,5,2,1,4,1956,1030,2,GasA,Y,2267,0,2006,282113.114681449
0,5604,1Fam,9,5,2,1,7,2005,1040,2,GasA,Y,1683,0,2009,263908.734317109
0,8410,1Fam,8,5,1,1,10,1976,1638,2,GasA,Y,914,0,2007,232499.078736204
50,10142,1Fam,4,7,2,0,6,1957,780,2,GasA,Y,1709,0,2010,141870.750064594
60,8246,TwnhsE,8,7,2,0,8,1977,1486,4,GasA,Y,1601,0,2009,213475.691299451
60,10240,1Fam,7,7,1,1,5,2000,1324,3,GasA,Y,1416,0,2007,198364.540395752
98,10708,TwnhsE,4,7,2,1,5,2001,1208,3,GasA,Y,1704,0,2007,150979.258930616
80,8470,1Fam,7,6,1,0,9,1970,882,3,GasA,Y,1431,0,2008,128043.063401426
44,15138,1Fam,9,6,1,0,7,1998,1065,2,GasA,Y,1560,0,2009,250273.844936044
60,9360,Duplex,7,6,2,0,5,1976,1291,4,GasA,Y,864,0,2007,120941.761528443
60,16905,TwnhsE,7,7,2,0,7,2004,983,3,GasA,Y,1053,0,2007,135302.516681341
65,7162,1Fam,5,5,1,0,10,1984,918,1,GasA,Y,907,0,2010,124665.878687636
0,11310,1Fam,7,5,2,1,4,1958,1536,2,GasA,Y,935,0,2006,200318.211532041
24,2500,1Fam,8,6,2,0,9,1997,1002,5,GasA,Y,1767,0,2006,202065.760424275
34,10125,Twnhs,6,5,2,0,7,1988,1293,3,GasA,Y,2610,0,2008,203092.876968049
0,14006,1Fam,5,8,1,0,5,2007,808,3,GasA,Y,1518,0,2006,210220.094822302
40,3922,1Fam,6,5,2,0,5,1985,846,2,GasW,Y,1428,0,2008,167278.492456276
50,5687,1Fam,8,6,2,0,7,1954,1107,2,GasA,N,1694,0,2006,210650.974437695
0,1890,1Fam,9,6,1,1,6,1987,794,3,GasA,Y,1577,0,2006,226617.211443012
80,9900,1Fam,5,6,2,1,8,1996,1719,3,GasA,Y,825,0,2007,172615.009230037
50,11500,2fmCon,5,6,2,0,7,2000,715,2,GasA,N,1135,0,2009,102141.354554056
68,12274,1Fam,6,8,1,0,8,1997,440,3,GasA,Y,2236,0,2009,191016.028100872
80,2268,1Fam,6,5,2,1,7,2007,1058,3,GasA,Y,1442,0,2009,174248.485671029
74,10624,2fmCon,7,5,1,0,4,1975,520,4,GasA,Y,1505,0,2010,144940.677740938
100,12665,TwnhsE,7,5,1,1,4,1993,794,3,Grav,Y,987,0,2007,136286.635888703
0,12227,1Fam,5,5,2,1,6,1925,1099,4,GasA,Y,1376,0,2010,147528.556942646
79,16635,1Fam,6,4,2,0,7,1916,741,3,GasA,N,1073,0,2009,93788.1668398257
0,11214,1Fam,5,7,2,0,11,1980,735,4,GasA,Y,1536,0,2006,146086.883032754
0,8520,1Fam,3,5,1,1,5,1998,1575,4,GasA,Y,1387,0,2007,183373.71933316
50,10011,1Fam,4,7,2,0,5,1954,1383,4,GasA,Y,988,0,2007,144311.606717689
0,12692,1Fam,5,5,2,1,4,1960,1029,1,GasA,Y,1869,0,2006,183614.354812336
70,9600,1Fam,9,8,2,0,7,1945,778,3,GasA,Y,1414,0,2008,215198.090583821
98,12400,2fmCon,6,6,1,1,7,1976,1541,2,GasA,Y,1795,0,2008,231885.724513251
0,9571,1Fam,6,6,1,0,9,1910,1088,4,GasA,Y,1961,0,2006,149963.216780604
50,8400,1Fam,4,5,2,1,8,1993,1573,3,GasA,Y,1208,0,2009,194144.013111751
40,6173,1Fam,7,5,2,0,7,1960,928,4,GasA,Y,1732,0,2007,153869.51886707
90,10420,1Fam,7,5,1,0,4,1925,1232,3,GasA,Y,1935,0,2007,203961.093107812
60,14587,2fmCon,7,5,2,1,5,1946,1258,1,GasA,Y,1428,0,2010,168953.521550887
40,11717,1Fam,7,5,1,0,7,1972,1104,3,GasA,Y,1184,0,2010,183540.422123085
85,4435,1Fam,7,4,1,0,7,1923,832,3,GasA,Y,1614,512,2007,182698.745802594
75,9765,1Fam,7,3,1,0,5,1960,1026,2,GasA,N,1358,0,2007,105861.749257622
128,15611,1Fam,7,7,2,0,7,2002,718,3,GasA,Y,1713,0,2006,201330.852674655
116,7879,1Fam,5,5,2,0,5,2003,793,3,GasA,Y,1200,0,2010,140617.562423494
61,10659,1Fam,6,7,2,0,8,1914,1502,3,GasA,Y,1370,0,2008,152322.000893653
109,10625,1Fam,6,5,1,0,6,1978,1056,3,GasA,Y,864,0,2010,149654.494162713
65,9742,1Fam,5,5,2,2,7,1997,960,3,GasA,Y,1040,0,2008,147349.307535896
0,9571,1Fam,5,6,1,1,14,2005,1204,3,GasA,Y,1224,0,2009,171093.461680551
60,9750,Twnhs,7,5,1,1,5,1997,894,4,GasA,Y,1688,0,2009,170611.02019883
98,8737,1Fam,7,8,2,1,6,2002,1008,3,GasA,Y,1301,0,2010,202770.42017935
0,7018,1Fam,5,7,2,1,6,1990,1500,4,GasA,Y,1216,0,2010,189770.952312642
0,11250,1Fam,5,5,2,0,6,1979,1113,3,GasA,N,1369,0,2009,142166.485500865
73,8462,1Fam,8,5,2,0,8,1953,979,3,GasA,Y,928,0,2009,194501.140193604
52,4058,1Fam,9,5,2,1,6,1949,1372,3,GasA,Y,2098,0,2007,276956.828904713
37,12552,Twnhs,8,5,1,0,5,2006,1010,1,GasA,Y,1229,0,2007,201865.047819274
0,12003,2fmCon,6,5,1,0,3,2009,817,2,GasA,Y,1229,0,2009,200574.878464809
0,11844,1Fam,8,8,1,1,5,1966,672,3,GasA,Y,1774,0,2006,178329.27542193
101,16226,1Fam,9,5,1,1,8,1968,1606,3,GasA,Y,2515,0,2009,325594.868008243
70,3675,1Fam,5,8,1,1,5,1995,912,2,GasA,Y,1430,0,2009,169492.244890969
85,8777,1Fam,9,5,2,1,7,1934,462,3,GasA,N,1416,0,2009,201930.721255466
70,10000,1Fam,10,5,2,1,10,1968,896,3,GasA,Y,1056,0,2009,240263.81431098
65,12438,TwnhsE,6,6,2,0,7,1988,980,2,GasA,Y,1430,0,2008,176074.161720187
21,10197,1Fam,9,7,1,0,5,2003,1588,2,GasA,Y,1236,0,2006,292704.657693732
0,9022,1Fam,7,5,1,1,7,2003,864,3,GasA,Y,2098,0,2010,238882.690865918
65,11900,1Fam,5,5,2,0,6,1951,1484,2,GasA,Y,1577,0,2010,177406.097285076
65,9375,1Fam,2,7,2,0,7,1975,1269,3,GasA,Y,1094,0,2007,114976.875520558
96,10800,1Fam,7,6,1,0,7,2006,1698,3,GasA,Y,1604,0,2009,197675.381313249
90,12155,1Fam,7,5,2,1,4,1918,1244,2,GasA,Y,1320,0,2006,168474.065980067
34,10237,1Fam,7,7,1,0,7,1920,740,3,GasA,Y,1940,0,2006,189277.437922125
0,8978,1Fam,5,7,2,1,8,1963,1490,3,GasA,Y,1752,0,2006,177783.119776783
70,11050,1Fam,7,3,2,1,8,1977,686,4,GasA,Y,2126,0,2010,167171.762193239
60,12354,1Fam,5,7,1,0,4,1998,1253,3,GasA,Y,1144,0,2010,156781.483911588
0,6130,1Fam,5,7,2,0,10,1935,991,4,GasA,Y,988,0,2009,143567.639962423
78,7226,1Fam,5,6,1,0,5,1949,1164,4,GasA,Y,964,0,2010,151840.925752787
60,5500,Duplex,8,5,1,1,11,1914,1092,3,GasA,Y,2452,0,2008,250450.218652396
71,9600,1Fam,5,5,3,1,6,2002,1392,2,GasA,Y,1469,0,2006,168632.551998431
30,8973,1Fam,7,7,2,1,8,1968,1595,3,GasA,Y,1487,0,2008,202392.275826396
0,9196,1Fam,7,5,2,0,6,1959,1256,3,GasA,Y,1494,0,2010,150524.999760282
85,4500,1Fam,5,5,1,0,7,2007,1026,2,GasA,Y,1039,0,2007,180284.707788262
70,11846,1Fam,5,5,1,0,7,1940,1340,2,GasA,N,1520,0,2006,144363.906770489
30,13704,1Fam,6,4,2,0,5,1998,1196,3,GasA,Y,1056,0,2007,161817.268826896
61,4224,1Fam,6,5,2,1,5,1993,626,4,GasA,Y,1054,0,2008,139935.157439025
65,9000,1Fam,7,5,2,1,7,1970,798,3,GasA,N,2574,0,2007,210616.437251053
0,14963,TwnhsE,7,5,2,0,6,1997,1299,2,GasA,Y,2414,0,2009,254675.29415636
93,19378,1Fam,6,5,2,0,8,1970,941,3,GasA,Y,1262,0,2007,142337.768931385
85,6155,1Fam,9,5,1,0,6,1977,1001,2,GasA,Y,1500,0,2008,225046.562883342
68,25095,1Fam,5,6,2,1,6,1979,731,3,GasA,Y,1949,0,2009,171742.636058595
80,10335,1Fam,7,3,2,0,5,2007,938,3,GasA,Y,1962,0,2008,221402.326884605
64,14115,1Fam,6,4,2,0,4,1930,990,2,GasA,Y,480,0,2006,122907.820704007
35,13265,1Fam,9,5,2,1,7,2003,1582,3,GasA,Y,2087,0,2009,292591.917540717
34,9286,1Fam,5,5,1,1,4,1962,780,4,GasA,Y,2574,0,2006,175526.646706001
68,4500,1Fam,6,7,2,0,4,2003,0,2,GasA,N,2022,0,2006,145766.327099212
60,8973,1Fam,9,5,2,0,5,2007,1242,4,GasA,Y,1776,0,2006,234714.477525402
80,11645,1Fam,6,8,2,1,6,1999,715,3,GasA,Y,864,0,2006,131434.39906911
80,14200,1Fam,10,6,1,1,6,1880,832,3,GasA,Y,1258,0,2009,209698.271629067
65,7200,1Fam,8,5,1,1,6,2007,755,2,GasA,Y,1339,0,2008,177781.568037721
0,16770,1Fam,7,4,2,1,5,1998,1121,3,GasA,Y,1680,0,2008,220631.748905024
0,12886,1Fam,5,5,1,0,7,1961,1768,3,GasA,N,2022,0,2007,184196.156277573
70,3000,1Fam,5,5,2,0,6,1923,747,3,GasA,Y,1387,0,2007,118995.347172909
75,9100,1Fam,4,5,2,0,8,1993,1008,3,GasA,Y,1368,0,2008,140844.013286391
60,7875,1Fam,7,5,2,0,8,1906,576,2,GasA,Y,1470,0,2008,165502.699641997
0,11414,1Fam,5,5,1,0,6,1918,1478,3,GasA,Y,864,0,2008,135405.610670499
60,10552,1Fam,6,5,1,1,7,1959,864,3,GasA,Y,1709,0,2009,149886.794762238
0,7658,1Fam,6,5,2,0,7,2006,756,3,GasA,Y,848,0,2006,113692.947612619
59,6402,1Fam,6,5,2,0,5,1945,1058,2,GasA,N,1792,0,2008,122221.583999839
50,6435,TwnhsE,6,5,1,0,7,1954,768,2,GasA,Y,800,0,2009,92377.2690172314
65,12099,TwnhsE,6,5,1,0,4,1981,1536,3,GasA,Y,2153,0,2006,231346.046633235
60,8123,1Fam,4,7,1,1,8,1921,1249,3,GasA,Y,1641,0,2007,135619.130123925
63,9588,1Fam,6,5,1,1,5,2002,1488,3,GasA,Y,1872,0,2007,203138.913485444
95,11600,1Fam,7,5,2,1,5,1995,1494,2,GasA,Y,1620,0,2007,213003.780628955
75,6000,1Fam,4,5,2,0,7,1959,1073,3,GasA,Y,1183,0,2007,86636.1557748788
0,13673,1Fam,5,6,1,1,9,2004,1845,2,GasA,N,2084,0,2006,234635.479238778
98,10970,1Fam,5,6,2,1,8,1940,0,3,GasA,Y,1640,0,2008,127026.904824546
0,8471,1Fam,6,6,2,0,6,2003,756,3,GasA,Y,1632,0,2008,175139.301303174
110,14154,1Fam,6,5,2,0,4,1929,1496,6,GasA,Y,912,0,2006,145280.854399181
0,8393,Twnhs,4,5,2,0,6,1976,689,3,GasA,Y,987,0,2010,118252.26533986
58,7313,1Fam,4,5,1,0,7,1952,1408,3,GasA,Y,912,0,2009,168331.678215681
66,8244,1Fam,5,5,1,0,5,1979,1116,3,GasA,Y,2353,0,2010,182668.423888686
78,7000,1Fam,6,6,2,0,3,1938,1199,4,GasA,Y,1511,0,2006,134017.721047758
69,11214,1Fam,3,5,1,0,7,1973,683,2,GasA,Y,1266,0,2008,147115.585759456
0,12274,1Fam,6,6,2,1,4,1998,2392,3,GasA,Y,960,0,2006,210926.848828054
78,16492,1Fam,4,6,1,0,9,1962,894,4,GasA,Y,2376,0,2010,164961.77023126
65,8160,1Fam,6,7,2,1,8,1949,718,3,GasA,Y,1416,0,2010,134562.13901936
105,8520,1Fam,8,5,1,0,5,1959,0,3,GasA,Y,1971,0,2006,255390.532529879
78,12150,1Fam,5,5,1,0,7,1979,992,2,GasA,Y,1456,0,2008,167044.154520989
80,9000,1Fam,6,5,3,0,4,1963,720,3,GasA,Y,2392,0,2007,151771.177003801
80,21750,1Fam,7,7,2,0,7,1940,1330,1,GasA,Y,616,0,2006,158573.346968674
0,7922,1Fam,4,5,1,0,6,1979,725,1,GasA,Y,1564,0,2009,144508.409840896
74,7800,1Fam,7,7,1,0,7,1954,900,1,GasA,Y,1092,0,2006,161790.737843886
0,6270,1Fam,8,5,2,1,9,2004,848,2,GasA,Y,1358,0,2006,219168.953391211
52,7758,1Fam,5,4,2,0,7,1996,728,2,GasA,Y,1734,0,2009,191184.146254576
60,6000,TwnhsE,8,7,1,0,7,2005,1116,4,GasA,Y,988,0,2006,188027.665126306
94,7420,1Fam,7,6,1,0,6,1950,728,3,GasA,Y,1775,0,2006,170225.494470621
50,15576,1Fam,6,5,2,0,6,1972,806,3,GasA,Y,1336,0,2008,167613.626027109
0,12327,Twnhs,7,8,1,0,8,2003,1454,3,GasA,Y,902,0,2008,145752.878636558
0,5119,1Fam,7,5,2,0,7,1975,1080,3,GasA,Y,1316,0,2006,146938.11592123
60,7314,1Fam,6,5,1,0,5,1914,996,3,GasA,Y,1960,0,2010,145122.977413903
87,11070,1Fam,8,8,1,0,6,2004,1935,3,GasA,Y,1481,0,2009,285974.732947469
0,9600,1Fam,6,5,2,1,9,1965,1188,2,GasA,Y,1775,0,2008,185514.703730147
76,9000,1Fam,5,5,1,1,7,1908,1304,3,GasA,Y,1123,0,2007,101721.426320311
50,10793,1Fam,7,5,2,0,7,2007,1057,3,GasA,Y,1034,0,2008,151424.147750163
75,6420,1Fam,5,5,2,0,4,2008,784,2,GasA,Y,1812,0,2009,170946.823345333
71,9765,Duplex,6,6,2,0,10,1998,1112,2,GasA,Y,1029,0,2007,171732.926629584
88,11923,Twnhs,5,6,1,0,7,1964,958,3,GasA,Y,1561,0,2007,145596.630178324
60,10029,1Fam,5,5,1,1,6,1984,1442,2,GasA,Y,2110,0,2007,167135.899823798
75,10800,1Fam,6,6,2,0,4,1956,1488,3,GasA,Y,1316,0,2010,172232.540827146
80,10175,1Fam,5,5,1,0,7,2007,683,3,GasA,Y,987,0,2008,151288.018081961
74,9320,1Fam,6,8,1,0,7,2004,728,4,GasA,Y,1118,0,2007,149627.271558135
65,11198,1Fam,9,5,1,1,5,1989,1212,3,GasA,Y,1301,0,2008,226198.656726331
60,9600,1Fam,5,5,2,0,5,1995,1324,3,GasA,Y,1474,0,2007,183723.043066221
0,7200,1Fam,8,5,1,1,4,1986,1249,2,GasA,Y,858,0,2008,151622.807518342
70,4500,1Fam,5,9,2,0,5,1953,1095,3,GasA,Y,1378,0,2007,125562.426323532
60,7937,1Fam,6,5,2,0,8,1948,961,1,GasA,Y,1178,0,2006,167098.995515932
67,6970,1Fam,6,5,1,0,7,1996,546,3,GasA,Y,1062,0,2006,143632.326467632
70,7200,1Fam,8,5,1,0,6,1880,756,3,GasA,Y,1712,0,2006,176552.201072425
87,21872,1Fam,7,5,2,1,4,1920,832,3,GasA,Y,1279,0,2010,121689.593758022
50,8012,1Fam,9,5,1,1,6,1997,1104,3,GasA,Y,1501,0,2008,231661.50824317
24,8470,1Fam,5,6,2,1,7,1951,1112,4,GasA,Y,980,0,2010,119151.742947549
90,5232,1Fam,7,5,1,0,5,1940,1056,3,GasA,N,792,0,2010,104743.566962362
47,14157,1Fam,6,5,2,0,5,1996,1210,4,GasA,Y,1509,0,2006,176271.865716922
85,22950,1Fam,5,5,1,1,7,1965,1372,2,GasA,Y,988,0,2009,160030.862140353
65,10000,1Fam,7,9,2,0,6,1958,728,2,GasA,Y,1080,0,2009,144084.124475121
0,10628,1Fam,4,7,2,0,5,2000,1053,3,GasA,Y,1258,0,2009,133065.212780164
149,13501,1Fam,5,5,1,0,6,1977,1090,3,GasA,Y,1795,0,2007,178629.051763138
65,11443,TwnhsE,5,5,2,0,7,2006,485,4,GasA,Y,1635,0,2008,172913.718864592
74,17920,1Fam,5,5,2,1,8,1968,1060,4,GasA,Y,1402,0,2009,176433.67300006
60,13568,1Fam,5,5,1,0,5,1990,1026,2,GasA,N,1120,0,2007,183380.771905545
65,17671,1Fam,9,5,2,1,12,1939,794,4,GasA,Y,1922,0,2007,257939.389441422
0,8973,1Fam,6,5,3,0,7,2006,864,3,GasA,Y,1248,0,2009,160710.483503154
111,8658,1Fam,7,6,1,0,7,2005,1117,3,GasA,Y,1301,0,2006,181464.925821974
50,13350,1Fam,6,9,1,0,5,1966,981,3,GasA,Y,2259,0,2006,177576.202418007
67,9100,TwnhsE,7,5,1,1,6,2008,918,4,GasA,Y,1728,0,2008,195300.705837087
55,11606,TwnhsE,4,7,2,1,6,1952,1614,3,GasA,N,1411,0,2009,135196.658216899
0,7134,1Fam,6,5,2,1,6,1940,894,2,GasA,Y,1939,0,2009,144325.213349062
60,9600,1Fam,6,5,2,1,7,1978,1064,3,GasA,Y,964,0,2006,152055.188163097
82,9600,1Fam,6,5,1,0,6,1957,1742,4,GasA,Y,2127,0,2007,157246.755248431
65,10150,1Fam,8,5,2,0,5,1996,1057,4,GasA,Y,1320,0,2009,216736.526793211
60,1869,1Fam,7,8,1,0,7,1964,991,4,GasA,N,1434,0,2009,165712.876205186
69,8400,1Fam,7,5,2,0,7,1954,1029,3,GasA,Y,1144,0,2007,167806.586673584
110,7795,1Fam,6,7,1,0,6,1966,1408,3,GasA,Y,848,0,2008,150647.547867123
85,13860,1Fam,5,5,3,0,5,1922,1257,3,GasA,Y,960,0,2009,104209.978349182
53,2592,1Fam,8,5,2,1,4,1961,1258,3,GasA,Y,2704,0,2008,278693.545851055
60,8012,1Fam,8,5,2,1,4,1963,1396,4,GasA,Y,1709,0,2010,224847.108722171
80,4426,1Fam,6,6,1,0,5,1973,1629,3,GasA,Y,1539,0,2006,144117.876088477
21,12354,1Fam,5,5,2,1,6,1976,960,3,GasA,Y,1928,0,2010,175195.604589405
63,5100,1Fam,4,7,1,0,7,1923,572,3,GasA,Y,1728,0,2008,136376.457538015
76,10200,1Fam,10,5,2,0,6,2001,846,3,GasA,Y,2727,0,2007,353164.975738857
0,11198,1Fam,6,5,2,1,6,1995,1056,1,GasA,Y,2287,0,2006,236844.770542861
121,8012,1Fam,7,5,2,0,5,1924,1029,3,GasA,Y,816,0,2006,129929.050167448
0,15576,TwnhsE,8,5,1,0,7,1959,617,3,GasA,Y,1004,0,2009,202772.293403573
60,7388,1Fam,5,7,1,1,6,1954,955,3,GasA,Y,1316,0,2007,171296.452590254
60,6292,1Fam,10,8,1,1,6,1950,673,3,GasA,Y,1077,0,2007,194178.126905729
0,8400,1Fam,5,6,2,0,7,1953,848,3,GasA,Y,1456,0,2007,141672.327550409
70,1680,1Fam,5,8,2,1,6,1915,1057,2,GasA,Y,894,0,2010,112526.431932252
93,5395,1Fam,5,5,2,1,7,2008,980,2,GasA,Y,869,0,2006,110723.792277613
79,10656,1Fam,7,3,1,1,7,1961,1673,2,GasA,Y,1040,0,2009,176732.97942345
60,12692,1Fam,6,5,2,1,8,1923,861,3,GasA,Y,1040,0,2010,132376.546478061
43,14585,1Fam,7,6,2,1,5,2009,1391,3,GasA,Y,1572,0,2007,226407.75883781
74,12464,1Fam,6,6,1,1,6,2003,1056,3,GasA,Y,987,0,2010,125233.78142038
94,9000,1Fam,5,6,2,1,6,2006,768,2,GasA,N,1306,0,2006,133987.627821536
60,6270,1Fam,6,5,2,0,5,1916,925,2,GasA,Y,1456,0,2009,102990.990799024
86,3000,1Fam,5,7,1,1,5,1977,1269,3,GasA,Y,1603,0,2010,162720.558737693
84,12665,2fmCon,5,9,1,0,6,1966,1056,3,GasA,Y,1632,0,2006,169648.914948981
0,11846,1Fam,5,5,2,1,7,2007,1204,3,GasA,Y,2243,0,2008,240283.71739733
99,10200,1Fam,6,5,2,0,9,1978,832,3,GasA,Y,1344,0,2009,172867.917458823
49,10625,1Fam,5,6,2,1,6,1918,1030,2,GasA,Y,2094,0,2006,169944.12899007
70,11787,Duplex,7,6,2,1,6,2004,880,3,GasA,Y,1456,0,2008,188168.162960653
85,10140,1Fam,6,7,1,0,7,2003,716,3,GasA,Y,1382,0,2007,151481.430955747
80,4456,1Fam,8,7,1,0,5,1965,901,3,GasA,Y,1324,0,2009,173624.35286229
0,7800,1Fam,3,5,2,1,7,1999,1029,3,GasA,Y,2256,0,2009,151389.060858294
66,9313,1Fam,5,5,1,0,8,2001,1202,2,GasA,Y,1200,0,2007,152377.347475702
82,21780,1Fam,6,5,1,0,6,1963,1517,1,GasA,Y,1768,0,2008,202911.568112406
0,8777,TwnhsE,6,5,1,0,8,2000,105,3,GasA,Y,1573,0,2006,198426.132810497
0,7200,1Fam,5,9,2,1,6,1920,1010,2,GasA,N,1484,0,2007,126377.847329782
0,8967,1Fam,6,5,1,0,5,1947,832,3,GasA,Y,2046,0,2008,141149.893697749
57,1680,1Fam,6,5,2,0,10,1925,1650,4,GasA,Y,1500,0,2008,146317.087668267
50,10175,1Fam,6,6,1,0,9,1940,1350,3,GasA,Y,2192,0,2006,176257.416881269
50,19138,1Fam,8,5,1,1,5,1997,1084,2,GasA,Y,1555,0,2006,244083.993294342
100,10395,1Fam,6,5,2,0,6,1971,1650,3,GasA,Y,1336,0,2007,202107.06255554
68,11248,1Fam,5,7,2,0,7,2005,1276,4,GasA,N,1248,0,2010,154652.311181917
75,8100,1Fam,8,5,2,0,10,2002,616,3,GasA,Y,1224,0,2008,188739.909995822
44,10106,1Fam,5,5,2,1,7,2007,1024,2,GasA,Y,1391,0,2008,164155.625631464
24,14948,Twnhs,5,7,1,0,6,2007,658,3,GasA,Y,2183,0,2008,211117.735986682
77,7937,1Fam,5,5,2,1,8,2003,1494,4,GasA,Y,1516,0,2008,197518.680241379
21,7244,1Fam,8,5,2,0,7,1949,1389,3,GasA,Y,1110,0,2007,195972.655327912
24,8800,1Fam,7,7,2,0,5,1910,840,3,GasA,Y,1208,0,2006,160094.337929622
74,8160,1Fam,10,5,2,1,4,1955,1034,2,GasA,N,1479,0,2007,211650.957522739
0,7800,1Fam,7,6,1,1,6,1998,1114,3,GasA,Y,848,0,2007,179397.599166053
74,4800,1Fam,7,7,1,1,5,1949,1175,3,GasA,Y,2978,0,2006,213419.098177475
0,7200,1Fam,8,7,2,0,8,1987,650,3,GasA,Y,1501,0,2007,197602.826747829
0,10624,1Fam,7,6,2,0,4,1993,1200,3,GasA,Y,1194,0,2009,176521.560866415
52,7200,1Fam,6,5,2,0,4,1920,1148,2,GasA,Y,1116,0,2007,125342.612490112
70,9554,1Fam,9,5,1,0,6,1946,965,4,GasA,Y,1670,0,2007,187474.850043865
0,10000,1Fam,5,6,2,0,5,1992,1430,2,GasA,Y,1744,0,2007,177108.014332076
66,5000,1Fam,5,7,1,0,5,1920,1554,3,GasA,Y,1152,0,2007,114229.349848223
21,9920,1Fam,6,6,3,0,8,1979,832,2,GasA,Y,864,0,2010,161582.319281423
122,8750,1Fam,5,8,1,0,5,1988,832,3,GasA,Y,894,0,2008,103552.614471039
0,6000,1Fam,8,5,2,0,6,1954,864,4,GasA,Y,1500,0,2009,193189.259062136
55,17920,1Fam,6,5,2,0,5,1996,1258,3,GasA,Y,1726,0,2007,216736.471796556
73,17503,1Fam,5,3,1,0,6,1976,910,3,GasA,Y,1060,0,2008,128200.700804392
52,46589,1Fam,7,1,2,0,9,1981,960,2,GasA,Y,2520,0,2009,252850.265107093
40,10708,1Fam,5,5,1,0,5,1962,1494,3,GasA,Y,789,0,2006,160086.730618012
103,3922,1Fam,7,5,1,0,6,1978,689,2,GasA,Y,869,0,2010,88249.7176253518
50,2665,1Fam,7,5,2,1,9,1971,1568,2,GasA,Y,1304,0,2010,155450.791595905
88,2268,1Fam,7,3,1,0,7,2006,1196,3,GasA,Y,971,0,2006,133212.007855868
84,17920,1Fam,5,5,2,1,5,1919,735,3,GasA,Y,1368,0,2009,125847.782627961
0,9873,1Fam,4,5,1,0,6,2003,816,3,GasA,N,1872,0,2008,153891.762339345
0,5500,1Fam,7,7,2,0,7,1900,1316,2,GasA,Y,1381,0,2009,144246.042475351
111,7560,1Fam,5,5,1,0,8,1966,723,2,Wall,Y,1368,0,2008,167712.788791035
70,9135,1Fam,8,4,2,0,3,1931,1065,8,GasA,Y,1683,0,2009,212923.008508824
75,9548,1Fam,6,5,1,0,5,1968,926,3,GasA,Y,1888,0,2007,143241.068011706
60,1680,1Fam,6,8,2,0,5,1931,1078,3,GasA,Y,1482,0,2007,164593.148905088
30,9245,1Fam,6,5,2,1,5,2009,1208,3,GasA,Y,1560,0,2010,185205.643646563
107,8877,1Fam,5,6,2,0,4,1939,970,4,GasA,Y,1040,0,2006,160055.955290438
0,9248,1Fam,7,7,1,1,8,1918,1520,2,GasA,Y,1567,0,2010,180686.06500165
75,5586,1Fam,8,5,2,1,5,2003,1710,4,GasA,Y,2262,0,2009,319350.123453777
87,9600,1Fam,8,6,2,0,7,1956,626,1,GasA,Y,1230,0,2008,147827.29213459
60,12615,1Fam,6,7,1,1,7,2006,0,4,GasA,Y,894,0,2008,143853.277638015
70,7153,TwnhsE,5,6,1,0,8,2003,713,2,GasA,N,1306,0,2009,158629.59115689
58,4438,1Fam,6,4,2,1,5,2006,2216,4,GasA,Y,864,0,2006,204234.925040404
70,12640,1Fam,7,5,1,1,6,2007,918,1,GasA,Y,1229,0,2007,175443.825613074
87,10200,1Fam,5,4,1,0,8,2007,1215,2,GasA,Y,848,0,2007,97242.1337954684
80,7388,1Fam,7,5,1,0,7,2003,1482,3,GasA,Y,1986,0,2008,236102.760070897
58,1596,1Fam,6,5,2,1,7,2004,793,3,GasA,Y,1121,0,2009,133151.409539939
33,2117,TwnhsE,5,5,1,0,7,2002,1026,3,GasA,Y,1442,0,2007,145563.488198282
65,6762,1Fam,6,8,2,0,8,2005,1566,3,GasA,Y,1577,0,2009,203817.116110767
47,3230,1Fam,6,5,1,1,7,1900,1842,2,GasA,Y,1656,0,2008,160041.228223855
50,8064,1Fam,8,5,2,1,5,1997,1713,4,GasA,Y,1053,0,2008,259170.065468213
0,12003,1Fam,5,5,1,0,5,1940,1489,3,GasA,Y,2290,0,2009,204025.544206718
0,11924,TwnhsE,5,5,2,0,5,1958,680,3,GasA,Y,800,0,2008,99237.3470311203
70,11999,1Fam,5,9,2,0,6,2006,1573,3,GasA,Y,1040,0,2006,187074.807213895
73,11120,1Fam,5,5,1,0,5,2007,1164,3,GasW,Y,1634,0,2006,187382.162108203
0,8339,TwnhsE,6,9,2,0,6,1995,1188,3,GasA,Y,1097,0,2006,104289.449548523
75,13125,Duplex,5,3,1,0,8,1963,1561,2,GasA,Y,1682,0,2007,177397.961619844
