id,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,result,GreaterThanHalf
37018,0,0,0,0,0,1,1,1,0,0,0,n
37019,1,1,1,1,1,1,1,1,0,1,0,y
37020,1,0,0,0,0,0,1,0,0,1,0,n
37021,0,1,1,1,1,1,1,1,0,1,1,y
37022,0,0,0,0,1,0,0,0,1,0,0,n
37023,0,1,1,1,1,1,1,1,1,1,1,y
37024,1,0,1,1,1,0,1,1,0,1,1,y
37025,1,1,1,1,1,1,1,1,1,1,0,y
37026,1,1,0,1,1,1,1,1,1,1,1,y
37027,1,0,1,1,1,1,1,1,1,0,1,y
37028,1,0,1,1,1,1,0,1,0,1,1,y
37029,1,0,1,1,1,1,1,1,1,0,1,y
37030,1,0,1,1,0,1,1,0,1,1,1,y
37031,0,0,0,0,0,0,0,1,0,1,1,n
37032,0,1,0,0,0,1,0,0,1,0,0,n
37033,1,1,0,1,0,1,0,1,0,0,1,n
37034,1,1,1,1,1,1,1,1,1,1,1,y
37035,1,1,0,1,1,1,1,1,1,1,1,y
37036,0,1,1,1,0,0,0,0,0,0,1,n
37037,0,1,0,1,1,1,0,0,0,1,0,n
37038,1,1,1,1,1,1,0,1,1,1,1,y
37039,1,0,0,0,0,0,0,1,0,0,0,n
37040,0,0,0,1,1,1,0,0,1,0,1,n
37041,0,0,0,1,1,0,0,0,1,1,0,n
37042,0,1,1,1,0,1,0,1,0,1,0,y
37043,1,1,0,1,1,1,1,1,1,1,1,y
37044,0,0,1,1,0,0,0,0,1,0,1,n
37045,0,0,0,0,0,0,0,0,0,0,0,n
37046,1,1,0,1,1,0,0,1,0,1,0,y
37047,1,1,1,1,1,1,1,1,1,0,1,y
37048,1,0,1,1,1,1,1,0,1,0,0,y
37049,1,1,1,1,1,1,1,1,1,0,1,y
37050,1,1,0,1,1,1,1,1,1,1,1,y
37051,0,1,1,1,1,1,1,1,1,1,1,y
37052,0,1,1,1,0,1,1,1,1,0,1,y
37053,1,0,1,0,0,0,0,0,0,0,0,n
37054,1,1,1,1,1,1,1,1,1,0,1,y
37055,1,0,1,1,1,1,1,1,1,0,0,y
37056,1,1,1,1,1,1,1,1,1,1,1,y
37057,0,0,1,1,1,1,0,0,1,0,1,n
37058,1,0,0,0,0,1,1,1,0,0,1,n
37059,0,0,0,0,1,1,0,1,1,1,0,n
37060,1,1,1,1,1,1,1,0,1,0,1,y
37061,0,1,0,0,1,0,0,0,0,0,0,n
37062,1,0,0,1,1,1,0,0,0,0,0,n
37063,0,0,1,1,0,1,1,1,1,0,0,y
37064,0,0,0,0,1,1,0,0,0,0,1,n
37065,0,0,0,0,0,0,0,0,0,0,0,n
37066,1,0,1,1,0,1,0,0,1,0,0,n
37067,0,0,0,0,1,1,0,1,0,0,0,n
37068,1,1,1,1,1,0,1,1,1,1,1,y
37069,0,0,0,0,0,0,0,0,0,0,1,n
37070,0,0,1,0,0,1,0,1,0,0,1,n
37071,0,0,0,0,0,0,1,0,0,1,0,n
37072,0,0,0,0,0,0,0,0,0,0,0,n
37073,0,1,0,0,0,0,0,0,0,0,0,n
37074,0,1,1,1,0,1,1,1,1,1,0,y
37075,1,1,1,1,1,1,0,1,0,1,1,y
37076,0,0,0,0,1,0,1,0,0,1,1,n
37077,1,0,1,1,1,1,0,1,0,1,1,y
37078,1,1,1,1,1,1,1,1,1,1,1,y
37079,0,0,1,1,0,0,0,1,1,1,1,n
37080,1,1,1,1,1,1,1,1,1,1,1,y
37081,0,0,0,0,0,1,1,1,0,1,1,n
37082,0,1,0,0,1,0,0,0,1,1,0,n
37083,0,1,1,0,1,1,1,1,1,0,1,y
37084,0,0,1,1,1,1,0,1,1,1,1,y
37085,1,1,1,1,1,1,1,1,1,1,1,y
37086,0,1,0,0,0,1,1,0,0,0,0,n
37087,0,1,0,0,0,1,1,0,0,0,0,n
37088,0,0,0,0,0,0,0,0,0,0,0,n
37089,0,0,0,0,0,0,0,0,1,1,0,n
37090,1,0,0,0,0,0,1,1,0,1,0,n
37091,0,0,1,0,0,1,0,0,0,1,1,n
37092,0,0,1,0,0,1,0,1,1,0,0,n
37093,1,0,0,1,1,1,1,0,0,0,1,n
37094,1,1,1,1,1,1,1,1,1,1,1,y
37095,1,1,1,1,0,0,0,1,1,1,1,y
37096,1,1,1,1,1,0,0,0,1,1,0,y
37097,1,1,0,0,0,0,0,0,1,0,0,n
37098,1,0,0,0,1,0,0,0,0,0,1,n
37099,1,1,1,1,0,1,1,1,0,1,0,y
37100,0,1,1,1,1,1,1,1,1,1,0,y
37101,0,1,1,1,1,0,1,1,1,1,1,y
37102,0,0,0,1,0,0,0,0,0,1,0,n
37103,1,0,1,0,1,1,1,1,1,1,1,y
37104,0,0,0,0,0,0,0,0,0,0,0,n
37105,0,1,1,1,0,1,0,1,0,0,0,n
37106,0,1,0,0,0,1,1,1,0,0,0,n
37107,1,0,0,0,0,0,1,0,0,0,0,n
37108,1,1,1,0,1,1,0,1,1,0,1,y
37109,1,0,1,0,1,1,1,0,0,1,0,y
37110,0,0,0,1,0,1,1,1,1,1,0,y
37111,1,0,1,1,1,1,1,0,1,1,1,y
37112,1,1,0,1,0,1,0,0,0,0,1,n
37113,1,1,1,1,1,1,1,1,1,1,1,y
37114,1,1,1,1,0,1,1,1,1,1,0,y
37115,1,1,1,0,1,1,1,1,1,1,1,y
37116,1,1,0,1,1,0,0,1,1,1,1,y
37117,0,0,0,0,0,0,0,0,0,0,0,n
37118,1,0,0,0,1,0,0,0,1,0,1,n
37119,0,0,1,1,0,0,0,0,0,0,0,n
37120,0,0,0,0,0,1,1,1,1,0,1,n
37121,0,0,1,0,0,1,0,0,0,0,0,n
37122,0,0,0,0,0,1,0,1,0,1,1,n
37123,0,0,0,0,0,0,0,0,0,0,0,n
37124,0,0,0,0,1,1,0,0,1,0,1,n
37125,0,0,0,0,0,0,0,0,0,0,1,n
37126,1,0,0,1,1,0,1,1,0,1,1,y
37127,0,0,0,0,0,0,0,1,1,1,0,n
37128,0,0,0,0,1,0,1,0,0,0,0,n
37129,0,0,0,0,0,0,0,0,0,0,0,n
37130,0,0,1,1,1,1,1,1,1,1,1,y
37131,0,0,0,0,0,0,0,0,0,0,0,n
37132,1,0,0,0,0,0,0,0,0,0,0,n
37133,1,1,0,1,0,1,1,0,1,1,0,y
37134,0,0,0,0,0,0,0,0,0,0,1,n
37135,1,0,1,0,0,1,1,1,1,1,1,y
37136,0,1,1,0,1,0,1,0,0,0,0,n
37137,0,0,1,1,0,0,0,1,0,0,0,n
37138,0,1,0,1,0,0,1,1,0,0,0,n
37139,0,1,0,0,0,0,1,1,0,1,1,n
37140,1,1,1,1,1,1,1,1,0,1,1,y
37141,1,1,1,0,0,1,1,1,1,1,1,y
37142,1,1,1,1,1,1,1,1,1,1,1,y
37143,1,1,1,1,1,1,1,1,1,1,1,y
37144,1,1,1,1,1,1,1,1,1,1,1,y
37145,1,1,1,0,1,1,1,1,1,1,1,y
37146,1,1,1,1,1,1,1,0,1,1,0,y
37147,1,0,0,1,0,1,1,0,0,1,1,n
37148,0,0,0,1,0,0,0,0,0,1,1,n
37149,1,1,1,1,1,0,0,0,1,1,1,y
37150,0,0,1,0,0,0,0,0,0,0,0,n
37151,1,1,1,0,0,1,1,1,0,1,1,y
37152,1,1,1,0,1,1,0,1,0,1,1,y
37153,1,1,1,1,0,1,1,1,1,1,0,y
37154,1,0,1,1,0,0,1,1,0,1,1,y
37155,1,1,1,0,1,1,1,1,1,1,1,y
37156,1,1,1,1,0,0,1,0,0,0,1,n
37157,0,0,0,0,0,0,0,1,0,0,0,n
37158,0,0,0,0,0,0,0,0,0,0,0,n
37159,1,1,1,1,1,1,1,1,1,1,1,y
37160,0,0,0,1,0,1,0,0,0,0,0,n
37161,1,0,1,0,1,0,0,1,0,1,1,n
37162,1,1,1,1,1,1,1,1,1,1,1,y
37163,1,0,1,1,1,0,1,1,0,0,1,y
37164,0,1,1,0,0,0,0,0,0,0,0,n
37165,1,0,0,1,1,0,1,0,1,1,0,y
37166,0,0,0,0,0,0,0,0,0,0,0,n
37167,0,1,0,1,0,1,1,0,1,0,0,n
37168,0,0,1,0,0,0,0,0,0,0,0,n
37169,1,1,1,1,1,1,1,1,1,1,1,y
37170,0,0,0,1,1,0,0,0,0,0,1,n
37171,1,1,1,1,1,1,0,1,1,1,0,y
37172,1,1,1,0,1,1,1,1,1,0,0,y
37173,1,1,1,1,1,1,0,1,1,1,1,y
37174,0,0,0,0,0,0,0,0,0,1,0,n
37175,1,1,1,1,0,1,1,1,1,1,1,y
37176,1,1,1,0,1,1,1,1,1,1,1,y
37177,1,0,1,1,1,1,1,1,1,1,1,y
37178,0,0,0,0,0,0,0,0,0,0,0,n
37179,1,1,1,0,1,1,0,1,1,1,0,y
37180,0,0,0,0,0,0,0,0,0,0,0,n
37181,1,1,0,1,0,0,0,1,1,0,0,n
37182,0,1,0,1,1,1,1,0,1,0,1,y
37183,1,1,1,1,1,1,1,1,1,1,1,y
37184,0,1,0,0,1,0,1,0,0,0,0,n
37185,0,1,0,0,0,0,0,1,0,0,0,n
37186,0,0,0,0,0,0,0,0,0,0,0,n
37187,0,0,0,0,0,0,0,0,0,1,0,n
37188,1,1,0,1,0,0,1,0,0,0,0,n
37189,0,0,0,1,1,0,0,0,0,1,0,n
37190,1,1,0,1,1,1,1,1,1,1,1,y
37191,0,1,0,0,0,1,1,1,1,1,0,y
37192,1,0,0,0,1,1,0,0,0,0,0,n
37193,0,0,0,0,0,1,0,0,0,1,1,n
37194,0,1,0,1,0,1,0,0,1,0,1,n
37195,0,0,1,1,0,1,1,1,1,0,0,y
37196,1,1,1,0,1,1,1,1,1,1,1,y
37197,0,1,0,0,0,0,1,0,0,0,0,n
37198,1,1,1,1,1,1,0,1,1,1,1,y
37199,1,1,1,1,1,1,0,1,1,1,1,y
37200,0,1,1,1,0,1,1,0,0,0,0,n
37201,0,0,0,0,0,1,0,1,1,0,0,n
37202,1,0,1,1,0,0,0,0,1,1,0,n
37203,1,0,1,1,1,1,1,0,1,0,1,y
37204,1,0,1,1,0,1,0,1,1,1,0,y
37205,1,0,0,0,0,0,1,0,1,0,0,n
37206,1,0,1,1,1,1,1,1,1,0,0,y
37207,0,1,1,0,0,0,1,0,0,0,0,n
37208,1,0,0,0,0,0,0,1,0,0,0,n
37209,0,1,0,1,1,1,0,1,1,1,0,y
37210,0,1,1,0,0,0,0,1,0,1,1,n
37211,1,1,1,1,1,0,1,1,1,1,1,y
37212,1,1,1,1,1,0,1,0,1,1,1,y
37213,0,0,0,0,0,0,0,0,0,0,0,n
37214,0,0,0,1,0,0,0,0,1,0,0,n
37215,0,1,1,1,1,1,1,1,1,1,1,y
37216,1,1,1,0,1,1,0,1,1,1,0,y
37217,0,0,0,0,0,0,0,0,0,1,0,n
37218,0,0,0,1,0,0,0,0,0,0,0,n
37219,0,0,1,0,1,1,1,0,1,1,1,y
37220,0,1,1,1,0,1,1,1,0,0,1,y
37221,1,0,1,0,1,0,1,1,1,1,0,y
37222,1,0,1,0,1,1,1,1,0,1,0,y
37223,0,1,0,1,0,1,1,0,1,1,0,y
37224,0,0,0,0,0,0,0,0,0,0,0,n
37225,0,0,0,1,1,1,1,1,0,1,1,y
37226,1,1,1,1,0,0,1,0,1,1,1,y
37227,0,0,1,1,0,0,0,0,0,1,0,n
37228,1,0,0,0,0,1,0,0,1,0,0,n
37229,0,0,0,0,0,0,0,0,0,0,0,n
37230,0,0,0,0,0,1,0,1,1,0,0,n
37231,0,0,1,1,0,0,1,0,1,0,0,n
37232,1,1,1,1,1,1,1,1,0,1,1,y
37233,0,1,0,1,0,1,0,1,0,0,1,n
37234,1,1,1,1,0,1,1,0,1,1,0,y
37235,0,0,1,0,0,1,0,1,1,0,0,n
37236,1,1,1,1,1,1,0,1,1,1,1,y
37237,0,0,1,0,1,1,1,0,1,0,0,n
37238,0,1,1,1,1,0,0,0,1,0,1,n
37239,0,0,1,0,0,0,0,1,1,0,0,n
37240,0,0,0,0,0,0,0,0,0,0,0,n
37241,1,1,1,1,1,1,1,1,1,1,1,y
37242,0,0,0,0,0,0,0,0,1,0,0,n
37243,0,1,0,1,0,1,0,1,0,1,0,n
37244,0,1,1,0,1,0,1,0,0,0,1,n
37245,1,0,0,0,0,0,1,0,0,0,0,n
37246,1,0,1,1,1,1,0,1,1,0,1,y
37247,0,0,0,0,0,0,0,0,0,0,0,n
37248,0,1,0,0,1,1,0,1,1,1,1,y
37249,1,0,0,1,1,1,1,1,0,1,1,y
37250,0,0,0,1,1,0,0,1,0,1,1,n
37251,0,1,0,0,0,0,1,1,0,1,0,n
37252,0,0,0,0,1,0,0,0,0,0,0,n
37253,1,0,1,0,1,1,1,0,1,1,1,y
37254,1,0,1,0,1,1,0,0,0,0,0,n
37255,1,1,0,0,1,0,0,0,0,0,1,n
37256,1,1,1,0,1,1,0,1,0,0,1,y
37257,1,1,1,0,1,1,1,1,1,1,1,y
37258,1,0,0,1,1,0,1,1,0,0,1,n
37259,1,0,1,1,1,1,1,1,1,1,1,y
37260,0,0,0,0,0,0,0,0,0,1,0,n
37261,0,1,0,1,0,1,0,1,1,1,1,y
37262,0,0,1,0,0,0,0,0,1,0,0,n
37263,0,0,0,0,0,0,0,1,1,1,1,n
37264,0,1,0,0,0,0,0,0,1,1,1,n
37265,1,0,0,1,1,0,0,1,1,1,0,y
37266,1,1,1,1,1,1,1,1,1,1,1,y
37267,1,1,1,1,0,1,1,0,1,1,1,y
37268,1,1,1,0,1,1,0,1,1,0,1,y
37269,1,1,1,1,1,1,0,1,1,1,1,y
37270,1,1,0,1,1,1,1,0,1,1,0,y
37271,1,1,1,1,1,1,1,1,1,1,0,y
37272,0,0,0,0,0,0,1,0,0,0,0,n
37273,1,1,0,0,1,1,1,0,1,0,0,y
37274,0,1,0,0,0,0,1,0,1,0,0,n
37275,0,1,0,1,1,1,1,0,1,0,1,y
37276,1,1,1,1,1,1,1,0,0,1,1,y
37277,0,0,0,1,0,0,0,1,0,0,0,n
37278,1,1,1,1,1,0,0,0,0,1,0,y
37279,1,0,1,1,0,1,1,0,0,0,0,n
37280,0,0,1,0,0,0,1,1,1,0,1,n
37281,0,1,0,0,1,1,1,1,1,1,1,y
37282,0,0,1,1,1,1,0,1,0,1,0,y
37283,0,0,1,1,0,1,1,0,0,1,0,n
37284,0,1,0,0,0,0,1,1,0,0,0,n
37285,0,0,1,1,1,1,1,0,0,0,0,n
37286,0,0,0,0,0,0,0,0,0,0,1,n
37287,0,1,1,1,1,1,1,1,1,1,1,y
37288,1,1,0,1,1,1,1,1,1,1,1,y
37289,1,1,1,0,1,1,0,1,1,1,1,y
37290,0,0,0,0,0,0,0,0,0,0,0,n
37291,0,1,0,1,1,1,1,1,1,0,1,y
37292,0,1,1,0,1,1,0,1,1,1,1,y
37293,1,0,1,1,0,1,1,1,1,1,0,y
37294,0,0,0,0,0,0,1,0,0,0,0,n
37295,1,0,1,0,1,1,1,0,0,0,1,n
37296,1,1,1,1,1,0,0,1,0,1,1,y
37297,1,0,1,1,1,0,0,0,0,1,0,n
37298,0,0,0,0,0,0,0,0,0,0,0,n
37299,0,0,0,0,0,0,0,0,0,0,0,n
37300,1,1,1,1,1,1,1,1,1,1,1,y
37301,0,0,1,1,1,0,1,1,1,1,0,y
37302,1,0,0,0,0,0,0,0,0,0,0,n
37303,0,0,1,0,1,0,1,1,0,1,0,n
37304,1,0,1,0,0,1,1,0,0,1,1,n
37305,1,1,0,0,0,1,0,1,1,1,0,y
37306,1,1,1,1,1,1,1,1,1,1,1,y
37307,1,0,1,1,1,1,0,1,0,0,1,y
37308,0,0,0,0,1,0,0,0,0,0,0,n
37309,0,0,0,0,0,1,0,0,0,0,1,n
37310,0,0,1,0,1,0,1,1,0,0,0,n
37311,0,1,1,0,1,1,1,1,1,1,1,y
37312,1,1,1,1,1,0,1,1,0,1,1,y
37313,1,0,0,0,1,0,0,1,0,0,0,n
37314,1,1,0,1,0,1,0,1,0,1,1,y
37315,1,1,0,1,1,1,1,0,1,0,1,y
37316,0,1,1,1,0,1,1,0,0,0,0,n
37317,1,0,1,0,0,0,0,0,0,0,0,n
37318,0,0,0,0,0,0,1,1,1,0,1,n
37319,0,0,0,0,0,0,0,0,0,0,0,n
37320,0,0,1,0,1,0,0,0,0,0,0,n
37321,1,0,1,0,1,1,1,0,0,0,1,n
37322,1,1,1,0,0,0,0,0,1,0,0,n
37323,1,0,1,1,1,1,0,0,1,1,1,y
37324,1,1,1,0,0,1,0,0,0,0,0,n
37325,0,0,0,0,0,0,0,0,0,0,0,n
37326,0,0,1,1,0,1,0,1,1,1,1,y
37327,0,1,0,0,1,0,1,1,1,1,0,y
37328,1,1,1,1,0,1,1,1,1,1,1,y
37329,0,1,1,1,1,1,0,1,1,1,0,y
37330,1,1,1,1,1,1,1,1,1,1,1,y
37331,0,1,0,0,0,1,1,0,0,0,0,n
37332,1,1,1,1,1,1,0,1,1,1,1,y
37333,0,1,0,0,0,1,0,0,0,1,0,n
37334,1,1,1,1,1,0,1,1,1,0,1,y
37335,0,0,0,0,0,0,0,0,0,0,0,n
37336,0,0,1,0,0,1,0,0,1,0,1,n
37337,0,0,0,0,0,1,0,0,0,0,0,n
37338,1,1,1,0,0,0,1,0,0,1,0,n
37339,1,1,1,1,1,1,1,1,1,1,1,y
37340,1,1,1,0,1,1,1,1,1,1,1,y
37341,0,1,1,1,1,1,1,1,1,1,1,y
37342,1,0,1,0,0,1,1,1,1,1,0,y
37343,1,0,1,1,1,1,1,1,0,1,1,y
37344,1,0,1,1,1,1,0,1,1,1,1,y
37345,1,0,1,1,1,1,0,1,1,1,1,y
37346,1,0,1,1,1,0,0,1,1,1,0,y
37347,1,1,1,1,1,1,1,0,1,0,1,y
37348,0,0,0,0,0,0,1,0,1,1,1,n
37349,1,1,1,1,1,1,1,1,1,1,0,y
37350,1,1,1,0,0,0,1,1,1,1,1,y
37351,0,0,0,0,0,0,1,0,1,1,0,n
37352,1,0,0,1,1,0,0,1,1,1,1,y
37353,0,0,1,0,1,0,0,1,1,0,0,n
37354,0,0,0,0,0,0,0,0,0,0,1,n
37355,0,0,0,0,0,1,0,0,0,0,0,n
37356,1,0,0,0,1,0,1,0,0,0,0,n
37357,0,0,0,0,0,0,0,0,0,0,0,n
37358,1,1,1,1,1,1,1,1,1,1,1,y
37359,1,1,1,1,1,1,0,0,1,0,1,y
37360,1,0,0,1,1,1,0,1,0,1,0,y
37361,1,1,1,1,1,1,1,1,1,1,1,y
37362,0,0,0,0,0,0,0,0,0,0,0,n
37363,0,0,0,0,0,0,0,0,1,0,0,n
37364,1,1,1,1,0,0,1,0,1,0,1,y
37365,0,1,1,1,1,0,0,0,1,1,0,y
37366,0,0,0,0,0,1,0,0,0,1,0,n
37367,0,0,0,0,0,0,0,0,0,1,0,n
37368,0,0,0,0,0,0,0,0,0,0,0,n
37369,1,1,0,0,1,1,1,1,1,1,0,y
37370,1,0,0,0,0,0,0,0,0,1,0,n
37371,1,1,1,1,1,1,1,1,1,1,1,y
37372,1,1,1,1,1,1,0,1,1,1,1,y
37373,0,1,0,1,1,0,0,1,0,0,0,n
37374,0,1,1,1,0,0,1,0,1,0,0,n
37375,0,1,1,1,0,1,0,0,0,0,0,n
37376,0,0,1,1,0,0,0,0,0,0,0,n
37377,1,1,1,0,1,0,0,0,1,0,0,n
37378,0,1,1,1,1,1,0,1,0,1,1,y
37379,1,1,1,1,1,1,1,1,1,1,1,y
37380,0,0,1,1,0,0,0,0,0,1,0,n
37381,0,0,0,0,0,0,0,0,0,0,0,n
37382,1,1,1,1,1,0,1,1,1,1,1,y
37383,0,1,1,1,1,1,1,0,0,0,0,y
37384,1,0,1,0,0,0,0,1,1,1,0,n
37385,0,0,0,0,0,0,1,0,0,0,0,n
37386,0,1,1,1,1,1,1,1,1,1,1,y
37387,0,0,0,0,0,0,0,0,0,0,0,n
37388,0,0,0,0,0,0,0,0,0,0,1,n
37389,1,0,0,1,0,0,1,0,0,0,1,n
37390,0,0,0,1,0,0,0,1,1,0,0,n
37391,0,0,0,0,1,0,0,0,0,0,0,n
37392,0,0,0,0,0,1,0,0,0,0,0,n
37393,1,1,1,1,1,1,0,0,1,0,1,y
37394,1,1,1,1,1,1,1,1,0,1,0,y
37395,1,1,1,1,1,1,1,1,1,1,1,y
37396,0,0,0,0,0,0,0,0,0,0,0,n
37397,1,1,1,1,1,1,1,1,1,1,1,y
37398,0,0,1,1,1,1,1,1,1,1,1,y
37399,0,0,0,0,0,1,0,0,1,0,0,n
37400,0,1,1,1,1,1,1,1,1,1,1,y
37401,1,1,1,1,1,1,1,1,1,1,1,y
37402,1,1,1,1,0,0,1,1,0,1,1,y
37403,1,1,1,1,1,1,1,1,1,1,1,y
37404,0,0,0,0,0,0,0,1,1,0,0,n
37405,0,0,0,0,0,1,0,0,0,0,0,n
37406,0,0,0,0,0,0,0,0,1,0,1,n
37407,0,1,1,0,0,0,1,0,1,1,1,n
37408,1,0,0,0,0,0,0,0,0,1,0,n
37409,1,0,1,0,0,1,1,0,0,1,1,n
37410,1,1,0,1,1,1,1,1,1,1,0,y
37411,0,0,0,0,0,0,0,1,1,0,0,n
37412,0,1,0,1,1,0,1,1,1,0,1,y
37413,1,1,1,1,1,0,1,1,1,1,1,y
37414,1,0,0,0,0,0,1,1,0,0,0,n
37415,0,1,0,0,0,0,0,1,1,1,0,n
37416,1,1,1,1,1,1,1,1,1,1,1,y
37417,0,1,0,0,0,0,0,0,0,0,1,n
37418,0,0,1,0,0,0,0,1,1,0,0,n
37419,1,1,0,1,1,0,1,0,1,0,0,y
37420,1,1,1,1,1,1,1,1,1,1,1,y
37421,0,0,0,0,0,0,0,0,0,0,0,n
37422,0,1,0,0,0,1,1,0,1,1,0,n
37423,1,0,0,1,1,1,1,1,1,1,1,y
37424,1,1,1,0,1,1,1,0,1,0,1,y
37425,0,0,0,0,0,0,1,1,0,1,0,n
37426,0,0,0,0,0,0,0,0,0,0,0,n
37427,1,1,1,0,1,1,1,1,0,1,1,y
37428,0,0,0,0,1,1,1,1,1,1,0,y
37429,1,0,1,0,1,0,1,0,0,1,0,n
37430,1,0,1,1,1,0,1,1,1,1,0,y
37431,1,1,1,1,1,1,1,1,1,1,1,y
37432,0,0,1,0,0,0,0,0,0,0,0,n
37433,0,1,0,0,0,1,0,0,1,0,1,n
37434,1,1,0,1,1,0,0,0,1,0,0,n
37435,1,1,1,1,1,1,1,1,1,1,1,y
37436,1,1,1,1,0,0,1,1,1,0,1,y
37437,1,0,1,1,0,0,0,1,1,1,0,y
37438,1,1,1,1,0,0,1,1,0,1,0,y
37439,0,0,0,0,1,0,0,1,0,1,0,n
37440,0,1,0,1,0,1,0,0,0,0,1,n
37441,0,0,0,0,0,0,0,0,0,0,0,n
37442,0,0,0,1,1,1,0,0,0,1,0,n
37443,0,0,0,0,0,0,0,0,0,1,0,n
37444,1,1,1,1,0,1,1,1,1,1,0,y
37445,1,1,0,1,1,1,0,1,0,1,1,y
37446,0,0,0,1,0,0,1,0,0,1,0,n
37447,1,1,1,0,1,1,1,1,1,1,1,y
37448,1,1,1,0,1,1,0,1,1,1,1,y
37449,0,1,0,0,0,1,1,0,1,0,1,n
37450,1,1,1,0,1,1,1,1,1,1,0,y
37451,0,0,1,0,1,0,0,0,1,0,0,n
37452,1,1,1,1,1,1,1,1,1,1,1,y
37453,0,0,0,0,0,0,0,0,0,0,0,n
37454,0,0,0,0,0,0,1,0,0,0,0,n
37455,0,0,0,0,0,0,0,0,0,0,0,n
37456,0,0,1,0,0,1,1,1,1,1,1,y
37457,0,1,0,0,0,0,0,1,1,0,0,n
37458,0,1,1,0,1,0,0,1,1,1,1,y
37459,0,1,0,0,1,1,1,0,1,0,0,n
37460,1,1,1,1,1,1,1,1,1,1,1,y
37461,0,0,0,0,0,0,0,0,0,0,0,n
37462,0,1,1,0,0,0,1,1,0,0,0,n
37463,1,0,0,1,1,0,1,1,1,0,0,y
37464,0,1,1,1,0,1,0,0,0,0,0,n
37465,1,1,1,1,1,1,1,1,1,0,1,y
37466,1,1,0,1,0,0,1,1,1,1,1,y
37467,1,1,0,1,1,1,1,0,1,1,1,y
37468,1,1,1,0,1,1,1,1,0,1,0,y
37469,1,1,1,0,1,1,1,1,1,1,1,y
37470,1,0,1,1,0,0,0,0,1,1,1,n
37471,1,0,0,0,0,0,1,0,1,1,1,n
37472,0,0,1,0,0,0,0,0,0,0,0,n
37473,0,0,0,0,0,0,1,0,0,0,1,n
37474,0,0,0,0,0,0,0,0,0,1,1,n
37475,0,1,1,1,1,0,1,1,1,1,1,y
37476,0,0,1,0,1,1,0,0,1,0,0,n
37477,1,0,1,1,1,0,1,1,1,1,1,y
37478,0,0,1,0,0,1,1,1,0,0,0,n
37479,0,1,1,1,1,1,1,1,1,1,1,y
37480,1,0,1,0,0,1,0,1,1,0,0,n
37481,1,1,1,1,1,1,0,1,1,0,0,y
37482,1,1,0,0,1,1,1,0,1,1,0,y
37483,0,0,1,0,1,0,0,0,0,1,0,n
37484,1,1,1,1,1,0,1,1,1,0,1,y
37485,1,1,1,1,1,1,1,1,1,1,1,y
37486,0,1,0,1,1,0,1,0,1,0,1,n
37487,1,0,0,1,1,0,0,0,1,0,0,n
37488,1,0,1,0,0,0,1,0,0,1,0,n
37489,1,1,1,1,1,1,1,1,1,1,1,y
37490,0,0,1,0,1,0,0,0,0,0,1,n
37491,1,0,1,0,0,0,1,1,1,1,1,y
37492,0,0,0,0,0,0,0,0,0,0,0,n
37493,1,0,1,0,1,0,1,1,0,0,0,n
37494,0,0,0,0,1,0,0,1,0,0,1,n
37495,1,0,1,1,1,1,1,1,1,0,1,y
37496,1,1,1,0,1,1,1,1,1,1,0,y
37497,1,0,0,1,1,1,0,1,1,1,0,y
37498,1,1,0,0,1,1,1,1,1,1,1,y
37499,1,1,1,1,0,1,1,1,1,1,1,y
37500,1,1,0,0,1,1,1,0,1,1,0,y
37501,1,0,1,1,1,1,1,1,1,1,1,y
37502,1,0,0,0,0,0,0,1,0,0,0,n
37503,1,1,1,1,1,1,1,1,1,1,1,y
37504,0,0,1,0,0,0,1,0,0,0,0,n
37505,1,1,1,1,1,1,1,1,1,1,1,y
37506,1,1,1,1,0,0,1,0,1,1,0,y
37507,0,1,1,0,1,1,1,1,1,1,1,y
37508,0,1,0,1,1,0,1,1,1,0,1,y
37509,0,0,0,0,1,0,1,0,1,0,0,n
37510,0,1,1,1,0,1,0,0,0,0,1,n
37511,1,1,0,0,1,0,0,1,0,0,1,n
37512,1,1,1,0,1,1,1,1,1,1,1,y
37513,1,0,1,1,1,1,1,1,1,0,1,y
37514,0,0,1,1,0,1,1,1,1,0,0,y
37515,1,0,1,0,1,1,1,1,1,0,1,y
37516,1,1,1,1,0,1,1,1,0,1,1,y
37517,1,1,1,1,1,1,1,1,1,1,1,y
37518,0,1,1,1,1,1,1,1,1,1,1,y
37519,0,0,0,0,0,0,0,0,0,0,0,n
37520,1,1,0,1,0,0,1,0,1,1,0,y
37521,0,1,1,0,1,0,0,1,0,0,1,n
37522,0,1,0,1,0,1,0,0,0,1,0,n
37523,1,0,0,0,1,1,0,1,1,1,0,y
37524,1,0,0,0,0,0,0,0,1,0,0,n
37525,1,0,0,0,0,0,0,0,0,0,1,n
37526,0,0,0,0,1,0,0,1,1,1,1,n
37527,1,1,0,1,0,0,0,0,1,0,0,n
37528,0,0,1,0,1,1,0,0,0,0,1,n
37529,1,1,1,1,0,0,1,1,1,1,0,y
37530,1,1,1,1,1,1,1,0,0,1,1,y
37531,0,1,1,0,0,0,0,0,0,0,0,n
37532,1,1,1,0,0,1,0,1,1,1,1,y
37533,0,0,1,1,0,1,0,1,0,0,0,n
